payment_id,customer_id,rental_id,amount,payment_date
30831,162,8582,4.99,2017-04-29
30832,162,9167,4.99,2017-04-30
30833,162,9726,7.99,2017-04-30
30834,162,9775,0.99,2017-04-30
30835,162,10093,5.99,2017-04-30
30836,163,3915,3.99,2017-04-06
30837,163,4126,1.99,2017-04-07
30838,163,5549,4.99,2017-04-10
30839,163,5574,10.99,2017-04-10
30840,163,6109,0.99,2017-04-11
30841,163,6831,1.99,2017-04-12
30842,163,7303,1.99,2017-04-27
30843,163,7403,2.99,2017-04-27
30844,163,8040,0.99,2017-04-28
30845,163,8063,4.99,2017-04-28
30846,163,8403,4.99,2017-04-29
30847,164,4548,4.99,2017-04-08
30848,164,5895,3.99,2017-04-10
30849,164,6393,0.99,2017-04-11
30850,164,6558,2.99,2017-04-12
30851,164,6637,4.99,2017-04-12
30852,164,6702,0.99,2017-04-12
30853,164,6980,3.99,2017-04-26
30854,164,7227,6.99,2017-04-27
30855,164,8135,3.99,2017-04-28
30856,164,8824,4.99,2017-04-29
30857,165,3531,4.99,2017-04-05
30858,165,3784,5.99,2017-04-06
30859,165,4304,0.99,2017-04-07
30860,165,4945,2.99,2017-04-08
30861,165,5472,4.99,2017-04-09
30862,165,5658,4.99,2017-04-10
30863,165,5901,6.99,2017-04-10
30864,165,5973,0.99,2017-04-10
30865,165,7074,2.99,2017-04-27
30866,165,8608,0.99,2017-04-29
30867,165,9182,7.99,2017-04-30
30868,165,9685,4.99,2017-04-30
30869,166,3606,2.99,2017-04-06
30870,166,3642,2.99,2017-04-06
30871,166,4389,6.99,2017-04-07
30872,166,4658,0.99,2017-04-08
30873,166,5184,4.99,2017-04-09
30874,166,5380,4.99,2017-04-09
30875,166,5646,2.99,2017-04-10
30876,166,5855,7.99,2017-04-10
30877,166,6237,0.99,2017-04-11
30878,166,6882,2.99,2017-04-12
30879,166,7581,2.99,2017-04-27
30880,166,8052,5.99,2017-04-28
30881,166,9009,8.99,2017-04-30
30882,167,3518,4.99,2017-04-05
30883,167,4493,0.99,2017-04-08
30884,167,5131,0.99,2017-04-09
30885,167,5178,4.99,2017-04-09
30886,167,5191,0.99,2017-04-09
30887,167,5413,4.99,2017-04-09
30888,167,5781,2.99,2017-04-10
30889,167,6269,4.99,2017-04-11
30890,167,7608,4.99,2017-04-27
30891,167,8092,2.99,2017-04-28
30892,167,8227,4.99,2017-04-28
30893,167,8318,2.99,2017-04-29
30894,167,8793,0.99,2017-04-29
30895,167,8864,0.99,2017-04-29
30896,167,9563,4.99,2017-04-30
30897,168,3530,2.99,2017-04-05
30898,168,4308,5.99,2017-04-07
30899,168,4363,5.99,2017-04-07
30900,168,4953,2.99,2017-04-08
30901,168,5459,0.99,2017-04-09
30902,168,5907,5.99,2017-04-10
30903,168,6334,5.99,2017-04-11
30904,168,6444,0.99,2017-04-11
30905,168,6809,3.99,2017-04-12
30906,168,8352,1.99,2017-04-29
30907,168,8527,1.99,2017-04-29
30908,168,8659,6.99,2017-04-29
30909,168,8883,1.99,2017-04-29
30910,168,9197,4.99,2017-04-30
30911,168,9418,4.99,2017-04-30
30912,168,9857,6.99,2017-04-30
30913,168,9899,4.99,2017-04-30
30914,169,3493,8.99,2017-04-05
30915,169,4687,4.99,2017-04-08
30916,169,5066,2.99,2017-04-09
30917,169,6143,3.99,2017-04-11
30918,169,6453,4.99,2017-04-11
30919,169,6488,9.99,2017-04-12
30920,169,7187,6.99,2017-04-27
30921,169,7597,0.99,2017-04-27
30922,169,8558,4.99,2017-04-29
30923,169,9203,0.99,2017-04-30
30924,170,3651,4.99,2017-04-06
30925,170,3749,4.99,2017-04-06
30926,170,4113,4.99,2017-04-07
30927,170,4468,0.99,2017-04-07
30928,170,5075,0.99,2017-04-09
30929,170,5573,4.99,2017-04-10
30930,170,5685,7.99,2017-04-10
30931,170,5808,2.99,2017-04-10
30932,170,7999,7.99,2017-04-28
30933,170,9517,2.99,2017-04-30
30934,170,9817,2.99,2017-04-30
30935,170,10102,9.99,2017-04-30
30936,171,3621,0.99,2017-04-06
30937,171,3745,2.99,2017-04-06
30938,171,5660,5.99,2017-04-10
30939,171,5986,4.99,2017-04-10
30940,171,6766,2.99,2017-04-12
30941,171,6774,0.99,2017-04-12
30942,171,7037,3.99,2017-04-27
30943,171,9066,4.99,2017-04-30
30944,171,9084,5.99,2017-04-30
30945,172,4820,5.99,2017-04-08
30946,172,4821,4.99,2017-04-08
30947,172,4878,6.99,2017-04-08
30948,172,6246,7.99,2017-04-11
30949,172,6380,0.99,2017-04-11
30950,172,6875,5.99,2017-04-12
30951,172,7122,6.99,2017-04-27
30952,172,7135,2.99,2017-04-27
30953,172,7194,3.99,2017-04-27
30954,172,7261,2.99,2017-04-27
30955,172,7638,4.99,2017-04-27
30956,172,8944,6.99,2017-04-30
30957,172,9118,2.99,2017-04-30
30958,172,9218,5.99,2017-04-30
30959,173,3717,0.99,2017-04-06
30960,173,4904,7.99,2017-04-08
30961,173,5430,2.99,2017-04-09
30962,173,5485,4.99,2017-04-09
30963,173,5488,2.99,2017-04-09
30964,173,5531,2.99,2017-04-10
30965,173,5615,3.99,2017-04-10
30966,173,6021,4.99,2017-04-11
30967,173,7644,0.99,2017-04-27
30968,173,8299,2.99,2017-04-29
30969,173,8808,4.99,2017-04-29
30970,173,8829,8.99,2017-04-29
30971,173,9097,4.99,2017-04-30
30972,173,9512,2.99,2017-04-30
30973,174,4803,1.99,2017-04-08
30974,174,5414,4.99,2017-04-09
30975,174,6909,4.99,2017-04-12
30976,174,8348,7.99,2017-04-29
30977,174,8754,4.99,2017-04-29
30978,174,9301,4.99,2017-04-30
30979,174,9847,2.99,2017-04-30
30980,175,3625,4.99,2017-04-06
30981,175,4167,5.99,2017-04-07
30982,175,5232,1.99,2017-04-09
30983,175,6865,7.99,2017-04-12
30984,175,7448,2.99,2017-04-27
30985,175,7771,0.99,2017-04-28
30986,175,8244,2.99,2017-04-28
30987,175,8264,4.99,2017-04-28
30988,175,8440,3.99,2017-04-29
30989,175,8817,4.99,2017-04-29
30990,175,9941,4.99,2017-04-30
30991,176,3643,4.99,2017-04-06
30992,176,3931,6.99,2017-04-06
30993,176,4121,3.99,2017-04-07
30994,176,6035,2.99,2017-04-11
30995,176,6354,6.99,2017-04-11
30996,176,7017,4.99,2017-04-27
30997,176,7025,2.99,2017-04-27
30998,176,7210,2.99,2017-04-27
30999,176,7521,2.99,2017-04-27
31000,176,7751,5.99,2017-04-28
31001,176,8279,2.99,2017-04-29
31002,176,9145,6.99,2017-04-30
31003,177,4760,0.99,2017-04-08
31004,177,6217,9.99,2017-04-11
31005,177,6284,2.99,2017-04-11
31006,177,7493,3.99,2017-04-27
31007,177,7674,1.99,2017-04-28
31008,177,8139,0.99,2017-04-28
31009,177,9190,1.99,2017-04-30
31010,178,4915,2.99,2017-04-08
31011,178,5015,2.99,2017-04-09
31012,178,5057,4.99,2017-04-09
31013,178,5094,10.99,2017-04-09
31014,178,5984,2.99,2017-04-10
31015,178,6347,4.99,2017-04-11
31016,178,6554,5.99,2017-04-12
31017,178,6566,6.99,2017-04-12
31018,178,6606,2.99,2017-04-12
31019,178,7959,4.99,2017-04-28
31020,178,8069,0.99,2017-04-28
31021,178,8287,3.99,2017-04-29
31022,178,8388,5.99,2017-04-29
31023,178,8696,4.99,2017-04-29
31024,178,9004,4.99,2017-04-30
31025,178,9311,7.99,2017-04-30
31026,178,9879,4.99,2017-04-30
31027,178,10125,0.99,2017-04-30
31028,179,3671,6.99,2017-04-06
31029,179,3844,0.99,2017-04-06
31030,179,4618,2.99,2017-04-08
31031,179,6071,6.99,2017-04-11
31032,179,6616,7.99,2017-04-12
31033,179,6806,2.99,2017-04-12
31034,179,7028,6.99,2017-04-27
31035,179,7054,4.99,2017-04-27
31036,179,7609,4.99,2017-04-27
31037,179,8573,2.99,2017-04-29
31038,179,8731,8.99,2017-04-29
31039,179,9491,4.99,2017-04-30
31040,179,9893,0.99,2017-04-30
31041,179,10156,4.99,2017-04-30
31042,180,4826,7.99,2017-04-08
31043,180,4924,9.99,2017-04-08
31044,180,5384,0.99,2017-04-09
31045,180,5773,0.99,2017-04-10
31046,180,5860,3.99,2017-04-10
31047,180,7274,2.99,2017-04-27
31048,180,8540,2.99,2017-04-29
31049,180,8720,5.99,2017-04-29
31050,180,9373,0.99,2017-04-30
31051,180,9995,3.99,2017-04-30
31052,181,3862,6.99,2017-04-06
31053,181,4428,4.99,2017-04-07
31054,181,6477,4.99,2017-04-12
31055,181,6946,8.99,2017-04-26
31056,181,7393,0.99,2017-04-27
31057,181,7632,4.99,2017-04-27
31058,181,8593,5.99,2017-04-29
31059,181,8601,9.99,2017-04-29
31060,181,9214,4.99,2017-04-30
31061,181,9235,5.99,2017-04-30
31062,181,9357,8.99,2017-04-30
31063,181,9844,4.99,2017-04-30
31064,182,3509,2.99,2017-04-05
31065,182,3697,6.99,2017-04-06
31066,182,4174,2.99,2017-04-07
31067,182,4349,0.99,2017-04-07
31068,182,4513,1.99,2017-04-08
31069,182,4591,3.99,2017-04-08
31070,182,4784,0.99,2017-04-08
31071,182,5521,2.99,2017-04-09
31072,182,7229,0.99,2017-04-27
31073,182,7863,0.99,2017-04-28
31074,182,7880,4.99,2017-04-28
31075,182,8048,8.99,2017-04-28
31076,183,3869,2.99,2017-04-06
31077,183,4134,0.99,2017-04-07
31078,183,4157,2.99,2017-04-07
31079,183,5069,1.99,2017-04-09
31080,183,5756,0.99,2017-04-10
31081,183,6472,4.99,2017-04-12
31082,183,6569,4.99,2017-04-12
31083,183,7359,0.99,2017-04-27
31084,183,9672,5.99,2017-04-30
31085,183,9818,4.99,2017-04-30
31086,183,9931,2.99,2017-04-30
31087,184,4314,0.99,2017-04-07
31088,184,4882,6.99,2017-04-08
31089,184,5891,0.99,2017-04-10
31090,184,6493,2.99,2017-04-12
31091,184,6700,6.99,2017-04-12
31092,184,7051,4.99,2017-04-27
31093,184,7686,6.99,2017-04-28
31094,184,8892,4.99,2017-04-29
31095,184,9162,0.99,2017-04-30
31096,185,4186,9.99,2017-04-07
31097,185,4524,2.99,2017-04-08
31098,185,4822,7.99,2017-04-08
31099,185,6106,2.99,2017-04-11
31100,185,6418,1.99,2017-04-11
31101,185,6965,2.99,2017-04-26
31102,185,7066,4.99,2017-04-27
31103,185,8200,2.99,2017-04-28
31104,185,8442,0.99,2017-04-29
31105,185,8684,8.99,2017-04-29
31106,185,9246,0.99,2017-04-30
31107,185,9473,2.99,2017-04-30
31108,186,6067,4.99,2017-04-11
31109,186,7739,0.99,2017-04-28
31110,186,7915,3.99,2017-04-28
31111,186,8483,4.99,2017-04-29
31112,186,8872,0.99,2017-04-29
31113,186,9303,2.99,2017-04-30
31114,186,9360,5.99,2017-04-30
31115,186,10104,1.99,2017-04-30
31116,187,3709,10.99,2017-04-06
31117,187,4429,4.99,2017-04-07
31118,187,5366,0.99,2017-04-09
31119,187,5738,8.99,2017-04-10
31120,187,5833,6.99,2017-04-10
31121,187,6057,3.99,2017-04-11
31122,187,6428,2.99,2017-04-11
31123,187,7289,4.99,2017-04-27
31124,187,7844,7.99,2017-04-28
31125,187,7967,7.99,2017-04-28
31126,187,9241,2.99,2017-04-30
31127,188,3848,3.99,2017-04-06
31128,188,4150,2.99,2017-04-07
31129,188,5356,2.99,2017-04-09
31130,188,5729,5.99,2017-04-10
31131,188,6555,4.99,2017-04-12
31132,188,7042,0.99,2017-04-27
31133,188,7556,4.99,2017-04-27
31134,188,9613,4.99,2017-04-30
31135,189,3763,0.99,2017-04-06
31136,189,3813,4.99,2017-04-06
31137,189,4203,0.99,2017-04-07
31138,189,6193,5.99,2017-04-11
31139,189,7469,4.99,2017-04-27
31140,189,7675,4.99,2017-04-28
31141,189,7790,2.99,2017-04-28
31142,189,9171,5.99,2017-04-30
31143,189,9386,0.99,2017-04-30
31144,189,9506,4.99,2017-04-30
31145,190,4005,5.99,2017-04-06
31146,190,4140,2.99,2017-04-07
31147,190,6867,3.99,2017-04-12
31148,190,7175,4.99,2017-04-27
31149,190,7386,5.99,2017-04-27
31150,190,7404,2.99,2017-04-27
31151,190,8498,0.99,2017-04-29
31152,191,5338,2.99,2017-04-09
31153,191,5397,5.99,2017-04-09
31154,191,5924,5.99,2017-04-10
31155,191,7150,6.99,2017-04-27
31156,191,7450,3.99,2017-04-27
31157,191,7520,2.99,2017-04-27
31158,191,8583,0.99,2017-04-29
31159,191,9297,4.99,2017-04-30
31160,191,9964,4.99,2017-04-30
31161,192,3902,2.99,2017-04-06
31162,192,4469,4.99,2017-04-07
31163,192,5400,2.99,2017-04-09
31164,192,6223,0.99,2017-04-11
31165,192,6691,0.99,2017-04-12
31166,192,7147,2.99,2017-04-27
31167,192,8051,0.99,2017-04-28
31168,192,8292,7.99,2017-04-29
31169,192,9462,7.99,2017-04-30
31170,192,9831,2.99,2017-04-30
31171,193,4892,6.99,2017-04-08
31172,193,8211,2.99,2017-04-28
31173,193,8379,4.99,2017-04-29
31174,193,8431,4.99,2017-04-29
31175,193,9079,2.99,2017-04-30
31176,193,9575,4.99,2017-04-30
31177,194,4231,7.99,2017-04-07
31178,194,5146,2.99,2017-04-09
31179,194,5291,2.99,2017-04-09
31180,194,5894,3.99,2017-04-10
31181,194,9064,7.99,2017-04-30
31182,195,4234,6.99,2017-04-07
31183,195,4315,2.99,2017-04-07
31184,195,5228,4.99,2017-04-09
31185,195,5536,0.99,2017-04-10
31186,195,6175,4.99,2017-04-11
31187,195,7349,2.99,2017-04-27
31188,195,8280,4.99,2017-04-29
31189,195,8479,0.99,2017-04-29
31190,195,9188,6.99,2017-04-30
31191,195,9870,5.99,2017-04-30
31192,195,9994,4.99,2017-04-30
31193,196,4879,2.99,2017-04-08
31194,196,4999,4.99,2017-04-08
31195,196,5143,4.99,2017-04-09
31196,196,5353,3.99,2017-04-09
31197,196,5768,4.99,2017-04-10
31198,196,6857,4.99,2017-04-12
31199,196,7666,3.99,2017-04-28
31200,196,8266,0.99,2017-04-28
31201,196,8472,1.99,2017-04-29
31202,196,8700,0.99,2017-04-29
31203,196,9346,5.99,2017-04-30
31204,196,9721,6.99,2017-04-30
31205,196,9804,4.99,2017-04-30
31206,196,10122,10.99,2017-04-30
31207,196,10191,4.99,2017-04-30
31208,197,4486,8.99,2017-04-07
31209,197,4739,4.99,2017-04-08
31210,197,5182,6.99,2017-04-09
31211,197,5344,0.99,2017-04-09
31212,197,8165,2.99,2017-04-28
31213,197,9378,4.99,2017-04-30
31214,197,9476,0.99,2017-04-30
31215,197,9585,4.99,2017-04-30
31216,198,3770,2.99,2017-04-06
31217,198,4588,2.99,2017-04-08
31218,198,4750,0.99,2017-04-08
31219,198,5794,4.99,2017-04-10
31220,198,6567,4.99,2017-04-12
31221,198,6819,4.99,2017-04-12
31222,198,6889,4.99,2017-04-12
31223,198,7287,0.99,2017-04-27
31224,198,7441,5.99,2017-04-27
31225,198,7583,2.99,2017-04-27
31226,198,7622,0.99,2017-04-27
31227,198,8145,5.99,2017-04-28
31228,198,9389,0.99,2017-04-30
31229,198,10112,4.99,2017-04-30
31230,198,10147,2.99,2017-04-30
31231,199,4499,2.99,2017-04-08
31232,199,4580,8.99,2017-04-08
31233,199,4976,4.99,2017-04-08
31234,199,5398,2.99,2017-04-09
31235,199,5680,5.99,2017-04-10
31236,199,6668,2.99,2017-04-12
31237,199,6782,4.99,2017-04-12
31238,199,7782,4.99,2017-04-28
31239,199,8709,0.99,2017-04-29
31240,199,9752,2.99,2017-04-30
31241,199,9894,4.99,2017-04-30
31242,199,9959,4.99,2017-04-30
31243,199,10196,2.99,2017-04-30
31244,200,3580,4.99,2017-04-06
31245,200,5110,2.99,2017-04-09
31246,200,6123,0.99,2017-04-11
31247,200,6167,2.99,2017-04-11
31248,200,6181,4.99,2017-04-11
31249,200,6947,3.99,2017-04-26
31250,200,7574,2.99,2017-04-27
31251,200,8368,3.99,2017-04-29
31252,200,8462,2.99,2017-04-29
31253,200,9527,6.99,2017-04-30
31254,201,3528,4.99,2017-04-05
31255,201,3708,6.99,2017-04-06
31256,201,7106,0.99,2017-04-27
31257,201,7606,2.99,2017-04-27
31258,201,9355,0.99,2017-04-30
31259,209,3504,2.99,2017-04-05
31260,209,4071,5.99,2017-04-07
31261,209,4309,5.99,2017-04-07
31262,209,4810,4.99,2017-04-08
31263,209,4907,4.99,2017-04-08
31264,209,5170,3.99,2017-04-09
31265,209,5219,5.99,2017-04-09
31266,209,6210,0.99,2017-04-11
31267,209,7116,6.99,2017-04-27
31268,209,7269,3.99,2017-04-27
31269,209,7505,4.99,2017-04-27
31270,209,7752,5.99,2017-04-28
31271,209,8067,4.99,2017-04-28
31272,209,8759,8.99,2017-04-29
31273,209,8816,2.99,2017-04-29
31274,209,9054,6.99,2017-04-30
31275,209,9923,0.99,2017-04-30
31276,210,3563,4.99,2017-04-06
31277,210,3884,4.99,2017-04-06
31278,210,4270,0.99,2017-04-07
31279,210,4306,2.99,2017-04-07
31280,210,4334,0.99,2017-04-07
31281,210,4388,7.99,2017-04-07
31282,210,4620,5.99,2017-04-08
31283,210,4871,6.99,2017-04-08
31284,210,4893,4.99,2017-04-08
31285,210,4989,3.99,2017-04-08
31286,210,5957,0.99,2017-04-10
31287,210,6227,4.99,2017-04-11
31288,210,6564,1.99,2017-04-12
31289,210,7743,5.99,2017-04-28
31290,210,7909,0.99,2017-04-28
31291,210,8336,8.99,2017-04-29
31292,210,8678,3.99,2017-04-29
31293,210,8738,0.99,2017-04-29
31294,211,3937,8.99,2017-04-06
31295,211,4060,2.99,2017-04-07
31296,211,4441,5.99,2017-04-07
31297,211,4479,2.99,2017-04-07
31298,211,4857,2.99,2017-04-08
31299,211,5668,5.99,2017-04-10
31300,211,5699,3.99,2017-04-10
31301,211,5785,4.99,2017-04-10
31302,211,6438,0.99,2017-04-11
31303,211,6628,4.99,2017-04-12
31304,211,6722,1.99,2017-04-12
31305,211,7484,0.99,2017-04-27
31306,211,7975,2.99,2017-04-28
31307,211,8961,6.99,2017-04-30
31308,211,9111,3.99,2017-04-30
31309,211,9953,0.99,2017-04-30
31310,212,4708,10.99,2017-04-08
31311,212,4798,3.99,2017-04-08
31312,212,4916,6.99,2017-04-08
31313,212,5115,6.99,2017-04-09
31314,212,7828,2.99,2017-04-28
31315,212,8000,4.99,2017-04-28
31316,212,8940,3.99,2017-04-30
31317,213,3989,4.99,2017-04-06
31318,213,4236,4.99,2017-04-07
31319,213,4655,8.99,2017-04-08
31320,213,5159,4.99,2017-04-09
31321,213,5431,0.99,2017-04-09
31322,213,6725,2.99,2017-04-12
31323,213,7528,0.99,2017-04-27
31324,213,8444,2.99,2017-04-29
31325,213,8542,4.99,2017-04-29
31326,213,9150,6.99,2017-04-30
31327,213,9340,2.99,2017-04-30
31328,213,9477,4.99,2017-04-30
31329,214,4211,0.99,2017-04-07
31330,214,4783,3.99,2017-04-08
31331,214,4984,3.99,2017-04-08
31332,214,5172,2.99,2017-04-09
31333,214,6602,7.99,2017-04-12
31334,214,7417,4.99,2017-04-27
31335,214,7826,5.99,2017-04-28
31336,214,8663,4.99,2017-04-29
31337,215,4940,8.99,2017-04-08
31338,215,5886,2.99,2017-04-10
31339,215,5967,8.99,2017-04-10
31340,215,7180,1.99,2017-04-27
31341,215,9046,2.99,2017-04-30
31342,215,9518,0.99,2017-04-30
31343,215,9611,4.99,2017-04-30
31344,216,4161,2.99,2017-04-07
31345,216,6008,6.99,2017-04-11
31346,216,6349,7.99,2017-04-11
31347,216,8068,4.99,2017-04-28
31348,216,8859,8.99,2017-04-29
31349,216,9096,0.99,2017-04-30
31350,217,5576,2.99,2017-04-10
31351,217,5762,3.99,2017-04-10
31352,217,6570,4.99,2017-04-12
31353,217,7104,2.99,2017-04-27
31354,217,8332,4.99,2017-04-29
31355,217,9159,0.99,2017-04-30
31356,217,9317,2.99,2017-04-30
31357,217,9632,6.99,2017-04-30
31358,217,9745,2.99,2017-04-30
31359,218,4898,6.99,2017-04-08
31360,218,5226,0.99,2017-04-09
31361,218,5737,0.99,2017-04-10
31362,218,7090,4.99,2017-04-27
31363,218,7236,8.99,2017-04-27
31364,218,9018,6.99,2017-04-30
31365,218,9902,6.99,2017-04-30
31366,218,10114,0.99,2017-04-30
31367,219,4678,0.99,2017-04-08
31368,219,4910,7.99,2017-04-08
31369,219,5123,0.99,2017-04-09
31370,219,5416,4.99,2017-04-09
31371,219,5475,4.99,2017-04-09
31372,219,5739,7.99,2017-04-10
31373,219,6172,4.99,2017-04-11
31374,219,6209,2.99,2017-04-11
31375,219,6501,1.99,2017-04-12
31376,219,7335,2.99,2017-04-27
31377,219,7726,5.99,2017-04-28
31378,219,8430,0.99,2017-04-29
31379,219,8536,4.99,2017-04-29
31380,219,8652,6.99,2017-04-29
31381,219,9712,4.99,2017-04-30
31382,220,4918,2.99,2017-04-08
31383,220,5613,2.99,2017-04-10
31384,220,5847,2.99,2017-04-10
31385,220,5859,0.99,2017-04-10
31386,220,6412,0.99,2017-04-11
31387,220,6832,8.99,2017-04-12
31388,220,7750,9.99,2017-04-28
31389,220,8065,2.99,2017-04-28
31390,220,8398,4.99,2017-04-29
31391,220,9384,7.99,2017-04-30
31392,220,9455,10.99,2017-04-30
31393,220,10099,2.99,2017-04-30
31394,221,4293,4.99,2017-04-07
31395,221,4649,4.99,2017-04-08
31396,221,4693,6.99,2017-04-08
31397,221,5058,5.99,2017-04-09
31398,221,5920,5.99,2017-04-10
31399,221,7101,2.99,2017-04-27
31400,221,7129,0.99,2017-04-27
31401,221,7531,8.99,2017-04-27
31402,221,8486,0.99,2017-04-29
31403,221,9320,6.99,2017-04-30
31404,221,9453,7.99,2017-04-30
31405,221,9853,0.99,2017-04-30
31406,222,5209,8.99,2017-04-09
31407,222,5266,3.99,2017-04-09
31408,222,5592,6.99,2017-04-10
31409,222,5635,5.99,2017-04-10
31410,222,6129,2.99,2017-04-11
31411,222,6497,0.99,2017-04-12
31412,222,7786,0.99,2017-04-28
31413,222,8300,1.99,2017-04-29
31414,222,8597,6.99,2017-04-29
31415,222,8787,4.99,2017-04-29
31416,222,10043,1.99,2017-04-30
31417,223,3513,5.99,2017-04-05
31418,223,3705,0.99,2017-04-06
31419,223,4874,4.99,2017-04-08
31420,223,5996,2.99,2017-04-10
31421,223,7085,5.99,2017-04-27
31422,223,8362,3.99,2017-04-29
31423,223,10053,7.99,2017-04-30
31424,224,4118,2.99,2017-04-07
31425,224,4411,3.99,2017-04-07
31426,224,4697,2.99,2017-04-08
31427,224,6031,4.99,2017-04-11
31428,224,6999,2.99,2017-04-26
31429,224,8255,0.99,2017-04-28
31430,224,8439,2.99,2017-04-29
31431,224,8605,4.99,2017-04-29
31432,224,9181,0.99,2017-04-30
31433,225,3574,4.99,2017-04-06
31434,225,4345,7.99,2017-04-07
31435,225,4824,7.99,2017-04-08
31436,225,4955,2.99,2017-04-08
31437,225,5067,4.99,2017-04-09
31438,225,6159,2.99,2017-04-11
31439,225,6317,2.99,2017-04-11
31440,225,6350,2.99,2017-04-11
31441,225,6526,3.99,2017-04-12
31442,225,6532,2.99,2017-04-12
31443,225,7347,4.99,2017-04-27
31444,225,7524,6.99,2017-04-27
31445,225,8054,7.99,2017-04-28
31446,225,8110,4.99,2017-04-28
31447,225,9980,4.99,2017-04-30
31448,225,9993,2.99,2017-04-30
31449,225,10138,2.99,2017-04-30
31450,226,3721,4.99,2017-04-06
31451,226,4324,4.99,2017-04-07
31452,226,5282,2.99,2017-04-09
31453,226,5419,2.99,2017-04-09
31454,226,6712,9.99,2017-04-12
31455,226,7288,5.99,2017-04-27
31456,226,7329,3.99,2017-04-27
31457,226,8600,2.99,2017-04-29
31458,226,8627,2.99,2017-04-29
31459,227,3576,5.99,2017-04-06
31460,227,4340,2.99,2017-04-07
31461,227,4459,4.99,2017-04-07
31462,227,4680,2.99,2017-04-08
31463,227,5046,3.99,2017-04-09
31464,227,7132,7.99,2017-04-27
31465,227,8219,2.99,2017-04-28
31466,227,8234,0.99,2017-04-28
31467,227,8384,0.99,2017-04-29
31468,227,8417,4.99,2017-04-29
31469,227,8936,2.99,2017-04-30
31470,227,9521,2.99,2017-04-30
31471,228,3538,0.99,2017-04-06
31472,228,3710,8.99,2017-04-06
31473,228,3715,6.99,2017-04-06
31474,228,3796,0.99,2017-04-06
31475,228,4217,3.99,2017-04-07
31476,228,4636,4.99,2017-04-08
31477,228,4909,0.99,2017-04-08
31478,228,5151,2.99,2017-04-09
31479,228,5320,4.99,2017-04-09
31480,228,5902,0.99,2017-04-10
31481,228,6141,1.99,2017-04-11
31482,228,6948,2.99,2017-04-26
31483,228,7509,8.99,2017-04-27
31484,228,7601,0.99,2017-04-27
31485,228,8147,2.99,2017-04-28
31486,229,3933,4.99,2017-04-06
31487,229,4458,2.99,2017-04-07
31488,229,4515,4.99,2017-04-08
31489,229,4694,0.99,2017-04-08
31490,229,5623,2.99,2017-04-10
31491,229,6155,4.99,2017-04-11
31492,229,6578,4.99,2017-04-12
31493,229,6880,2.99,2017-04-12
31494,229,7305,0.99,2017-04-27
31495,229,7308,5.99,2017-04-27
31496,229,7629,0.99,2017-04-27
31497,229,7640,7.99,2017-04-27
31498,229,9913,3.99,2017-04-30
31499,230,4509,3.99,2017-04-08
31500,230,4935,0.99,2017-04-08
